,Lat,Lon,BY,MAT,AMMaxT,AMMinT,MMT,SMT,AP,SMP,GDP,Pop,DC,InfR,Vol,HRT,AtHRT,SRT,Nitri,Denitri,InfBOD,ReInfBOD,AtInfBOD,InfCOD,ReInfCOD,AtInfCOD,F.M,InfNH4N,AtInfNH4N,InfTN,AtInfTN,InfTP,AtInfTP,IndConInf,IndPer,MLSS,DO,Ph,MIT,Con,NH4N,NO3N,SVI
USPT2C,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,92.70526316,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,12.25023587,4.195295405,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USPT3A,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,84.36842105,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,13.86927351,9.556892779,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USPT3B,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,84.36842105,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,13.86927351,9.015317287,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USPT3C,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,84.36842105,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,13.86927351,5.061816193,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USPT4A,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,100,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,11.04633609,6.849015317,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USPT4B,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,100,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,11.04633609,10.64004376,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USPT4C,82.42572501,11.54890205,39.22772277,48.66666667,52.50922509,52.09677419,48.66666667,59.5,36.95862069,10,79.35545657,8.700159505,10.89992154,9.609802053,13.09922192,6.265957447,4.388342935,4.839611043,1,1,30.95858993,88.81042084,19.09530387,22.373105,50.34134615,8.653110599,100,33.84792627,1,7.702775897,31.078125,30.15753425,7.971830986,100,15.3,11.04633609,5.495076586,47.62295082,47.38188976,5.503557312,15.95531915,38.98113208,12.24841214
USRE1A,73.36877915,24.65486964,100,56,56.16236162,48.90322581,67,1,44.10482759,24.31818182,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,39.66474654,46.25714286,27.27488152,48.265625,16.82191781,28.88732394,1,1,24.02977251,11.18161926,46.8852459,81.68110236,5.24743083,32.59574468,74.47169811,98.51534933
USRE1B,73.36877915,24.65486964,100,56,56.16236162,48.90322581,67,1,44.10482759,24.31818182,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,39.66474654,46.25714286,27.27488152,48.265625,16.82191781,28.88732394,1,1,24.02977251,11.18161926,46.8852459,81.68110236,5.24743083,32.59574468,74.47169811,98.51534933
USRE1C,73.36877915,24.65486964,100,56,56.16236162,48.90322581,67,1,44.10482759,24.31818182,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,39.66474654,46.25714286,27.27488152,48.265625,16.82191781,28.88732394,1,1,24.02977251,11.18161926,46.8852459,81.68110236,5.24743083,32.59574468,74.47169811,98.51534933
USRE2A,73.57812817,24.62792511,100,52.33333333,59.81549815,47.30645161,67,1,44.28689655,23.90909091,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,39.66474654,70.3,27.27488152,76.625,16.82191781,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE2B,73.57812817,24.62792511,100,52.33333333,59.81549815,47.30645161,67,1,44.28689655,23.90909091,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,39.66474654,70.3,27.27488152,76.625,16.82191781,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE2C,73.57812817,24.62792511,100,52.33333333,59.81549815,47.30645161,67,1,44.28689655,23.90909091,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,39.66474654,70.3,27.27488152,76.625,16.82191781,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE3A,73.52492395,24.70310034,71.57425743,59.66666667,63.46863469,48.90322581,70.66666667,1,43.60413793,23.70454545,58.09487751,5.070176335,1.989913695,1.688700979,4.783898447,27.85638298,49.67807523,23.31843076,100,100,22.54916118,56.39238477,34.74447514,12.67321729,11.15384615,47.76267281,11.42105263,40.23502304,41.44857143,35.85443466,48.265625,29.93150685,4.485915493,1,1,24.18544921,3.599562363,40.98360656,56.34645669,5.816600791,4.370212766,42.71698113,78.39396613
USRE3B,73.52492395,24.70310034,71.57425743,59.66666667,63.46863469,48.90322581,70.66666667,1,43.60413793,23.70454545,58.09487751,5.070176335,1.989913695,1.688700979,4.783898447,27.85638298,49.67807523,23.31843076,100,100,22.54916118,56.39238477,34.74447514,12.67321729,11.15384615,47.76267281,11.42105263,40.23502304,41.44857143,35.85443466,48.265625,29.93150685,4.485915493,1,1,24.18544921,3.599562363,40.98360656,56.34645669,5.816600791,4.370212766,42.71698113,78.39396613
USRE3C,73.52492395,24.70310034,71.57425743,59.66666667,63.46863469,48.90322581,70.66666667,1,43.60413793,23.70454545,58.09487751,5.070176335,1.989913695,1.688700979,4.783898447,27.85638298,49.67807523,23.31843076,100,100,22.54916118,56.39238477,34.74447514,12.67321729,11.15384615,47.76267281,11.42105263,40.23502304,41.44857143,35.85443466,48.265625,29.93150685,4.485915493,1,1,24.18544921,3.599562363,40.98360656,56.34645669,5.816600791,4.370212766,42.71698113,78.39396613
USRE4A,73.55987629,24.66855147,80.3960396,59.66666667,63.46863469,48.90322581,70.66666667,1,43.7862069,23.70454545,58.09487751,5.070176335,2.649914276,2.14314643,4.783898447,21.0106383,49.67807523,24.75690175,100,100,42.83690805,52.86092184,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,34.87442396,70.3,33.17332431,76.625,43.49315068,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE4B,73.55987629,24.66855147,80.3960396,59.66666667,63.46863469,48.90322581,70.66666667,1,43.7862069,23.70454545,58.09487751,5.070176335,2.649914276,2.14314643,4.783898447,21.0106383,49.67807523,24.75690175,100,100,42.83690805,52.86092184,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,34.87442396,70.3,33.17332431,76.625,43.49315068,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE4C,73.55987629,24.66855147,80.3960396,59.66666667,63.46863469,48.90322581,70.66666667,1,43.7862069,23.70454545,58.09487751,5.070176335,2.649914276,2.14314643,4.783898447,21.0106383,49.67807523,24.75690175,100,100,42.83690805,52.86092184,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,34.87442396,70.3,33.17332431,76.625,43.49315068,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE5A,73.41121476,24.79108919,71.57425743,59.66666667,63.46863469,48.90322581,70.66666667,1,43.60413793,23.5,58.09487751,5.070176335,1.989913695,1.688700979,4.783898447,21.0106383,49.67807523,23.31843076,100,100,22.54916118,56.39238477,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,40.23502304,70.3,35.85443466,76.625,29.93150685,4.485915493,1,1,24.18544921,3.599562363,40.98360656,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE5B,73.41121476,24.79108919,71.57425743,59.66666667,63.46863469,48.90322581,70.66666667,1,43.60413793,23.5,58.09487751,5.070176335,1.989913695,1.688700979,4.783898447,21.0106383,49.67807523,23.31843076,100,100,22.54916118,56.39238477,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,40.23502304,70.3,35.85443466,76.625,29.93150685,4.485915493,1,1,24.18544921,3.599562363,40.98360656,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE5C,73.41121476,24.79108919,71.57425743,59.66666667,63.46863469,48.90322581,70.66666667,1,43.60413793,23.5,58.09487751,5.070176335,1.989913695,1.688700979,4.783898447,21.0106383,49.67807523,23.31843076,100,100,22.54916118,56.39238477,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,40.23502304,70.3,35.85443466,76.625,29.93150685,4.485915493,1,1,24.18544921,3.599562363,40.98360656,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE6A,73.69302373,24.67837126,80.3960396,59.66666667,63.46863469,48.90322581,70.66666667,1,43.7862069,23.70454545,58.09487751,5.070176335,2.649914276,2.14314643,4.783898447,21.0106383,49.67807523,24.75690175,100,100,42.83690805,52.86092184,33.83287293,8.33745087,11.15384615,47.76267281,27.05263158,34.87442396,41.44857143,33.17332431,48.265625,43.49315068,4.485915493,1,1,28.2330433,6.307439825,39.50819672,56.34645669,7.623715415,10.05744681,52.99056604,3.480239944
USRE6B,73.69302373,24.67837126,80.3960396,59.66666667,63.46863469,48.90322581,70.66666667,1,43.7862069,23.70454545,58.09487751,5.070176335,2.649914276,2.14314643,4.783898447,21.0106383,49.67807523,24.75690175,100,100,42.83690805,52.86092184,33.83287293,8.33745087,11.15384615,47.76267281,27.05263158,34.87442396,41.44857143,33.17332431,48.265625,43.49315068,4.485915493,1,1,28.2330433,7.39059081,39.50819672,56.34645669,7.623715415,10.05744681,52.99056604,3.480239944
USRE6C,73.69302373,24.67837126,80.3960396,59.66666667,63.46863469,48.90322581,70.66666667,1,43.7862069,23.70454545,58.09487751,5.070176335,2.649914276,2.14314643,4.783898447,21.0106383,49.67807523,24.75690175,100,100,42.83690805,52.86092184,33.83287293,8.33745087,11.15384615,47.76267281,27.05263158,34.87442396,41.44857143,33.17332431,48.265625,43.49315068,4.485915493,1,1,28.2330433,9.015317287,39.50819672,56.34645669,7.623715415,10.05744681,52.99056604,3.480239944
USRE7A,73.58104847,24.6439122,100,52.33333333,59.81549815,47.30645161,67,1,44.28689655,23.90909091,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,39.66474654,70.3,27.27488152,76.625,16.82191781,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE7B,73.58104847,24.6439122,100,52.33333333,59.81549815,47.30645161,67,1,44.28689655,23.90909091,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,39.66474654,70.3,27.27488152,76.625,16.82191781,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE7C,73.58104847,24.6439122,100,52.33333333,59.81549815,47.30645161,67,1,44.28689655,23.90909091,58.09487751,5.070176335,2.484914131,1.077226222,10.87772076,27.85638298,22.42036598,15.90477255,100,100,13.29878955,25.40280561,34.74447514,8.33745087,11.15384615,47.76267281,27.05263158,39.66474654,70.3,27.27488152,76.625,16.82191781,4.485915493,1,1,28.2330433,6.849015317,39.50819672,56.34645669,5.27944664,4.580851064,77.58490566,21.03405081
USRE8A,73.74568039,24.55269001,67.65346535,56,59.81549815,47.30645161,67,1,42.87586207,22.88636364,58.09487751,5.070176335,1.206163005,1.138581934,1.717929369,20.88425532,34.3802101,15.90477255,100,100,22.96963262,46.15511022,33.83287293,12.67321729,11.15384615,47.76267281,7.252631579,39.89285714,41.44857143,27.87813135,91.234375,23.60273973,4.485915493,100,4.3,40.1163644,2.895514223,42.45901639,62.19291339,5.738339921,4.791489362,1,80.47247706
USRE8B,73.74568039,24.55269001,67.65346535,56,59.81549815,47.30645161,67,1,42.87586207,22.88636364,58.09487751,5.070176335,1.206163005,1.138581934,1.717929369,20.88425532,34.3802101,15.90477255,100,100,22.96963262,46.15511022,33.83287293,12.67321729,11.15384615,47.76267281,7.252631579,39.89285714,41.44857143,27.87813135,91.234375,23.60273973,4.485915493,100,4.3,40.1163644,2.245623632,42.45901639,62.19291339,5.738339921,4.791489362,1,80.47247706
USRE8C,73.74568039,24.55269001,67.65346535,56,59.81549815,47.30645161,67,1,42.87586207,22.88636364,58.09487751,5.070176335,1.206163005,1.138581934,1.717929369,20.88425532,34.3802101,15.90477255,100,100,22.96963262,46.15511022,33.83287293,12.67321729,11.15384615,47.76267281,7.252631579,39.89285714,41.44857143,27.87813135,91.234375,23.60273973,4.485915493,100,4.3,40.1163644,1.812363239,42.45901639,62.19291339,5.738339921,4.791489362,1,80.47247706
USRE9A,73.34897587,24.71049512,74.51485149,59.66666667,63.46863469,48.90322581,70.66666667,1,44.10482759,24.31818182,58.09487751,5.070176335,2.055913753,1.571189982,7.069088104,27.85638298,22.42036598,23.31843076,100,100,29.80229348,74.0496994,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,37.15552995,41.44857143,35.05010156,48.265625,31.28767123,4.485915493,1,1,24.02977251,11.18161926,46.8852459,81.68110236,6.051383399,11.1106383,51.12264151,69.78299224
USRE9B,73.34897587,24.71049512,74.51485149,59.66666667,63.46863469,48.90322581,70.66666667,1,44.10482759,24.31818182,58.09487751,5.070176335,2.055913753,1.571189982,7.069088104,27.85638298,22.42036598,23.31843076,100,100,29.80229348,74.0496994,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,37.15552995,41.44857143,35.05010156,48.265625,31.28767123,4.485915493,1,1,24.02977251,11.18161926,46.8852459,81.68110236,6.051383399,11.1106383,51.12264151,69.78299224
USRE9C,73.34897587,24.71049512,74.51485149,59.66666667,63.46863469,48.90322581,70.66666667,1,44.10482759,24.31818182,58.09487751,5.070176335,2.055913753,1.571189982,7.069088104,27.85638298,22.42036598,23.31843076,100,100,29.80229348,74.0496994,34.74447514,8.33745087,11.15384615,47.76267281,11.42105263,37.15552995,41.44857143,35.05010156,48.265625,31.28767123,4.485915493,1,1,24.02977251,11.18161926,46.8852459,81.68110236,6.051383399,11.1106383,51.12264151,69.78299224
USRT1A,84.13619955,83.66763488,51.97029703,48.66666667,45.20295203,56.88709677,45,100,37.1862069,11.02272727,86.53541203,13.05435528,18.73742844,6.271646349,10.1242412,14.90212766,6.401219925,3.843746507,1,1,22.86451476,71.78797595,9.979281768,17.62043796,33.04807692,69.09101382,4.126315789,25.75,34.37714286,24.99593771,38.125,15.91780822,21.91549296,100,8.7,30.05964986,4.845185996,46.8852459,81.68110236,22.41501976,5.00212766,43.33962264,12.45800988
USRT1B,84.13619955,83.66763488,51.97029703,48.66666667,45.20295203,56.88709677,45,100,37.1862069,11.02272727,86.53541203,13.05435528,18.73742844,6.271646349,10.1242412,14.90212766,6.401219925,3.843746507,1,1,22.86451476,71.78797595,9.979281768,17.62043796,33.04807692,69.09101382,4.126315789,25.75,34.37714286,24.99593771,38.125,15.91780822,21.91549296,100,8.7,30.05964986,5.603391685,46.8852459,81.68110236,22.41501976,5.00212766,43.33962264,12.45800988
USRT1C,84.13619955,83.66763488,51.97029703,48.66666667,45.20295203,56.88709677,45,100,37.1862069,11.02272727,86.53541203,13.05435528,18.73742844,6.271646349,10.1242412,14.90212766,6.401219925,3.843746507,1,1,22.86451476,71.78797595,9.979281768,17.62043796,33.04807692,69.09101382,4.126315789,25.75,34.37714286,24.99593771,38.125,15.91780822,21.91549296,100,8.7,30.05964986,9.448577681,46.8852459,81.68110236,21.49011858,5.00212766,43.33962264,12.45800988
USRT2A,84.13619955,83.66763488,51.97029703,48.66666667,45.20295203,56.88709677,45,100,37.1862069,11.02272727,86.53541203,13.05435528,18.73742844,6.271646349,10.1242412,14.90212766,6.401219925,3.843746507,1,1,22.86451476,71.78797595,9.979281768,17.62043796,33.04807692,69.09101382,4.126315789,25.75,34.37714286,24.99593771,38.125,15.91780822,21.91549296,100,8.7,30.05964986,4.845185996,46.8852459,81.68110236,22.41501976,5.00212766,43.33962264,12.45800988
USRT2B,84.13619955,83.66763488,51.97029703,48.66666667,45.20295203,56.88709677,45,100,37.1862069,11.02272727,86.53541203,13.05435528,18.73742844,6.271646349,10.1242412,14.90212766,6.401219925,3.843746507,1,1,22.86451476,71.78797595,9.979281768,17.62043796,33.04807692,69.09101382,4.126315789,25.75,34.37714286,24.99593771,38.125,15.91780822,21.91549296,100,8.7,30.05964986,5.603391685,46.8852459,81.68110236,22.41501976,5.00212766,43.33962264,12.45800988
USRT2C,84.13619955,83.66763488,51.97029703,48.66666667,45.20295203,56.88709677,45,100,37.1862069,11.02272727,86.53541203,13.05435528,18.73742844,6.271646349,10.1242412,14.90212766,6.401219925,3.843746507,1,1,22.86451476,71.78797595,9.979281768,17.62043796,33.04807692,69.09101382,4.126315789,25.75,34.37714286,24.99593771,38.125,15.91780822,21.91549296,100,8.7,30.05964986,9.448577681,46.8852459,81.68110236,21.49011858,5.00212766,43.33962264,12.45800988
USSD1AA,71.03710201,13.16464558,39.22772277,67,59.81549815,72.85483871,63.33333333,59.5,4.049655172,2.227272727,72.2142539,11.69167316,4.341165766,3.443052942,2.435221518,44.18085106,7.239918672,3.434335531,1,1,27.69993629,76.74789579,12.8660221,32.90679394,68.26923077,20.04723502,44.76842105,15.48502304,30.7,27.87813135,1,25.8630137,26.09859155,100,2.1,10.19530349,9.015317287,46.8852459,81.68110236,5.845059289,3.106382979,47.38679245,70.04498941
USSD1AB,71.03710201,13.16464558,39.22772277,67,59.81549815,72.85483871,63.33333333,59.5,4.049655172,2.227272727,72.2142539,11.69167316,4.341165766,3.443052942,2.435221518,44.18085106,7.239918672,3.434335531,1,1,27.69993629,76.74789579,12.8660221,32.90679394,68.26923077,20.04723502,44.76842105,15.48502304,30.7,27.87813135,1,25.8630137,26.09859155,100,2.1,10.19530349,9.015317287,46.8852459,81.68110236,5.845059289,3.106382979,47.38679245,70.04498941
