Label,Id,timeset,v_name,v_kindom,v_phylum,v_class,v_order,v_family,v_genus,v_species,v_partition,v_group,v_taxa,v_function,v_process,v_frequency,v_niche,v_modularity,v_degree,v_betweenness,v_closeness,closeness_w,norm_closeness_w,Feature_ID,MRA,Nitrifiers,Denitrifiers,Anammox,DNRA,PAOs,GAOs,SRB,SOB,Filamentous,Acetogen,Methanogen,Fermenter,Sugars,Lipids,Proteins,Unassigned
ASV6497,n3336,NA,ASV6497,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ca_Promineofilaceae,Ca_Promineofilum,Ca_Promineofilum_breve,above,rare,others,Denitrifiers/Filamentous/Fermenter/Sugars,N_remove,0.01602,7.927582,4,3,28,3.00E-06,851.6375756,0.170634658,c791fd3345bb64556246f7f1fd94524d,1.37E-05,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ASV6499,n3655,NA,ASV6499,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unknown,above,rare,others,Sugars/Proteins,C_cycle,0.023609,18.991446,19,25,22399,3.00E-06,972.4332593,0.194837359,aa5631f5d83e474773bbec18a4dc887d,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ASV65,n1388,NA,ASV65,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,midas_s_6986,below,abundant,others,Denitrifiers/Filamentous/Lipids/Proteins,N_remove,0.05312,9.574949,7,3,0,3.00E-06,823.1114393,0.164919142,7a26c242342e9fbafb3dcd51e2a56911,0.001850959,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
ASV650,n2714,NA,ASV650,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,midas_f_2377,midas_g_4120,midas_s_21228,above,intermediate,others,Unassigned,Unassigned,0.206577,103.194985,4,15,28958,3.00E-06,998.1181097,0.199983592,1d801fe117c0f7732962bf33461cbf1e,0.000303242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6502,n1121,NA,ASV6502,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unknown,above,rare,others,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.027825,28.423881,11,48,443,3.00E-06,1168.857998,0.234193147,722d6db8b11bb6694b6369d409991eec,1.67E-05,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV6503,n1897,NA,ASV6503,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,midas_g_36765,midas_s_36765,above,rare,others,Unassigned,Unassigned,0.032884,30.965854,8,202,19913,3.00E-06,1446.296701,0.289780946,1ac9650d37f8bd19ebbc2d1fe14fa91d,1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6507,n4718,NA,ASV6507,Bacteria,Patescibacteria,Parcubacteria,midas_o_61556,midas_f_72560,midas_g_72560,midas_s_72560,neutral,rare,others,Unassigned,Unassigned,0.010961,9.504145,11,51,27509,3.00E-06,1304.07182,0.261284676,c891195cc8c6188f37d49896f698c4cd,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6508,n1565,NA,ASV6508,Bacteria,Spirochaetota,MVP-15,midas_o_6772,midas_f_6772,midas_g_6772,midas_s_36179,above,rare,others,Unassigned,Unassigned,0.020236,14.00119,2,7,5493,3.00E-06,901.5316563,0.180631468,f211ac06652ced45f3b6460cd0218942,1.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6509,n4689,NA,ASV6509,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,midas_f_10951,midas_g_10951,Unknown,above,rare,others,Unassigned,Unassigned,0.022766,17.73745,9,42,20107,3.00E-06,1197.408363,0.239913517,f6dcf645922fd128fd764b095d369ee8,1.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV651,n2465,NA,ASV651,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Unknown,Unknown,above,intermediate,others,Unassigned,Unassigned,0.331366,163.582389,5,2,0,3.00E-06,836.9940756,0.167700676,b2d5c81840363108d8c1ee54fe294e1b,0.00027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6515,n4742,NA,ASV6515,Bacteria,Proteobacteria,Gammaproteobacteria,1013-28-CG33,midas_f_8404,midas_g_33613,midas_s_33613,above,rare,others,Unassigned,Unassigned,0.037099,32.62371,8,144,31167,3.00E-06,1379.797205,0.276457064,e489c1ee6a4a6868a4913fccb847e002,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6516,n3764,NA,ASV6516,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,midas_g_14484,midas_s_14484,above,rare,others,Unassigned,Unassigned,0.021079,21.271995,8,194,2613,3.00E-06,1457.341781,0.291993945,9196172e8edea71de54f106b4c536b7f,1.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6517,n2557,NA,ASV6517,Bacteria,Chloroflexi,Anaerolineae,C10-SB1A,Amarolineaceae,Ca_Sarcinithrix,midas_s_1489,above,rare,others,Filamentous/Fermenter/Sugars,Foaming,0.024452,14.815182,17,35,896,3.00E-06,990.4515541,0.198447516,8f15cf0a22a9e3e08f44c4b70a9dd896,1.35E-05,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ASV6518,n397,NA,ASV6518,Bacteria,Patescibacteria,Parcubacteria,Ca_Moranbacteria,midas_f_9621,midas_g_9621,Unknown,above,rare,others,Unassigned,Unassigned,0.045531,38.178184,10,5,0,3.00E-06,1053.606385,0.211101259,cf849311e9dc120848e2239ce2da4c2a,1.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6523,n1212,NA,ASV6523,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_18027,midas_g_18027,midas_s_58845,above,rare,others,Unassigned,Unassigned,0.020236,9.253644,1,2,0,3.00E-06,689.205916,0.138089745,cfcebde698e2cdec323f184fc5928b2b,1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6524,n281,NA,ASV6524,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,midas_g_26422,Unknown,neutral,rare,others,Unassigned,Unassigned,0.010118,11.193268,6,83,30549,3.00E-06,1252.224829,0.25089658,865539acae9e2c6ef3aade291c35462a,1.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6526,n3942,NA,ASV6526,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,midas_g_1605,midas_s_14308,above,rare,others,Unassigned,Unassigned,0.016863,12.578298,4,2,0,3.00E-06,780.7055447,0.15642267,804671d1417184e4342537f05ab56869,1.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6527,n2026,NA,ASV6527,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,Unknown,above,rare,others,Sugars/Lipids/Proteins,C_cycle,0.023609,21.190552,13,13,0,3.00E-06,962.2342713,0.192793883,1d80be5d77352a4d5dd19f75bb068310,1.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV6529,n3822,NA,ASV6529,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_11250,midas_s_29583,above,rare,others,Unassigned,Unassigned,0.036256,26.358604,4,3,405,3.00E-06,829.2949762,0.16615808,d7457aba8079de58bd2287d09f75fc9c,1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV653,n158,NA,ASV653,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Unknown,below,intermediate,others,Denitrifiers/Lipids,N_remove,0.064081,29.107888,1,5,1717,3.00E-06,874.5218937,0.175219774,5498fb2e14421ee62f910c016ea5ebbe,0.00026751,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASV6531,n1359,NA,ASV6531,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_46491,midas_g_47887,midas_s_47887,above,rare,others,Unassigned,Unassigned,0.017707,14.207626,4,22,19386,3.00E-06,1009.856437,0.202335491,1b71fda511fc60888c29f3e9e8fe66db,1.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6532,n1262,NA,ASV6532,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Unknown,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.032884,29.940144,9,33,1243,3.00E-06,1161.01276,0.23262127,8215b893522867879ae2252f93f548b4,1.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6533,n3614,NA,ASV6533,Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,midas_f_23052,midas_g_49375,Unknown,above,rare,others,Unassigned,Unassigned,0.011804,12.601139,8,87,3019,3.00E-06,1236.440677,0.247734057,731fd16eb51210109c5f623a808448ca,1.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6534,n3301,NA,ASV6534,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,midas_s_15679,above,rare,others,Fermenter/Sugars,C_cycle,0.01602,15.254123,16,57,204,3.00E-06,1108.226182,0.222044917,29f29fe4f83d39462a56c1ccf82b060f,1.73E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ASV6536,n4033,NA,ASV6536,Bacteria,Acidobacteriota,Subgroup_22,midas_o_28,midas_f_4502,midas_g_4502,midas_s_4502,above,rare,others,Unassigned,Unassigned,0.024452,16.135543,1,10,405,3.00E-06,936.4215896,0.187622038,1ecae01f388c86939449c3f1f9dbff75,1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6538,n3594,NA,ASV6538,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,midas_s_44456,above,rare,others,Filamentous/Fermenter/Sugars/Proteins,Foaming,0.01855,15.623395,4,8,22433,3.00E-06,918.8385161,0.184099082,bff8beaab9141683ec3ad7ee412185b2,1.19E-05,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
ASV654,n1953,NA,ASV654,Bacteria,Patescibacteria,Parcubacteria,Ca_Moranbacteria,midas_f_9621,midas_g_11532,Unknown,above,intermediate,others,Unassigned,Unassigned,0.231872,141.286352,4,1,0,3.00E-06,649.7408472,0.130182498,29bad5ed4bd4acdb9c7c975bfe376580,0.000225741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6544,n1065,NA,ASV6544,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unknown,above,rare,others,Sugars/Lipids/Proteins,C_cycle,0.01855,14.294941,5,8,27744,3.00E-06,839.9612245,0.168295176,aa11b7fecbbca304e3b36cce12f5bb66,1.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV6547,n2405,NA,ASV6547,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,midas_f_2276,midas_g_71329,midas_s_71329,above,rare,others,Unassigned,Unassigned,0.052277,48.881752,3,6,482,3.00E-06,990.5464764,0.198466535,12594df3d6d1b95362058149ebdc43f9,1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6551,n2269,NA,ASV6551,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,midas_g_40146,midas_s_40146,above,rare,others,Unassigned,Unassigned,0.039629,33.450198,3,5,1434,3.00E-06,1060.865005,0.212555601,1feb83a5ab9a58558fa6247e4d9f9ce7,1.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6553,n16,NA,ASV6553,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,midas_s_49411,above,rare,others,Sugars,C_cycle,0.047218,36.777425,10,15,0,3.00E-06,1103.515235,0.221101029,bfa255d6566cf7ef5b1a0c6e3a27bfa3,1.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV6556,n2499,NA,ASV6556,Bacteria,Latescibacterota,midas_c_18,midas_o_753,midas_f_1938,midas_g_2686,Unknown,above,rare,others,Unassigned,Unassigned,0.01602,11.361378,3,5,1265,3.00E-06,901.1002209,0.180545025,41c3db07cdd3bcee252ce64e628bd379,1.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6557,n4694,NA,ASV6557,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_33035,midas_s_33035,above,rare,others,Unassigned,Unassigned,0.027825,21.568579,2,14,0,3.00E-06,959.8379285,0.19231375,3ed98cc9219616f2a85f691a60fcb038,1.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV656,n2423,NA,ASV656,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_562,midas_s_7347,above,intermediate,others,Unassigned,Unassigned,0.419056,234.075334,9,1,0,3.00E-06,550.1162894,0.110221657,f6e19293a298fe39488f59abeff0ca1f,0.000273867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6561,n3592,NA,ASV6561,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,midas_g_33964,midas_s_74497,above,rare,others,Unassigned,Unassigned,0.045531,37.195312,8,107,5529,3.00E-06,1254.093057,0.251270899,fbff95c4a87081da44c7800594878f5c,1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6564,n4219,NA,ASV6564,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.010961,11.991421,44,1,0,0,0.853406046,0.000170989,c939ee112ba982665e012437dae05c1e,1.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6566,n4348,NA,ASV6566,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_3071,midas_s_3071,above,rare,others,Unassigned,Unassigned,0.037099,26.667004,5,26,12089,3.00E-06,1090.183843,0.218429943,0120eae8d0288b26275c226dadf50e68,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6567,n2736,NA,ASV6567,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,midas_g_60871,Unknown,above,rare,others,Unassigned,Unassigned,0.031197,27.063294,12,58,11770,3.00E-06,1146.486244,0.229710728,c142c6e29ee324087ef83011262b14ca,1.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6569,n457,NA,ASV6569,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_26,midas_f_98,Acidibacter,midas_s_1943,above,rare,others,Sugars,C_cycle,0.03457,29.323636,5,3,4907,3.00E-06,719.2233973,0.144104067,3d67411a8df43090196f48b82ee031d1,1.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV6571,n2351,NA,ASV6571,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.035413,27.934007,5,11,3,3.00E-06,1054.877798,0.211356,bd1097a503032790621b9effde8821ff,1.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6572,n2143,NA,ASV6572,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,midas_s_2823,above,rare,others,Proteins,C_cycle,0.027825,26.423207,5,30,6853,3.00E-06,1127.74743,0.225956207,f52e72f78caea94ad6f50ce9ddfaeb99,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV6573,n3175,NA,ASV6573,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,midas_g_10323,midas_s_60991,neutral,rare,others,Unassigned,Unassigned,0.010118,5.72975,4,5,1173,3.00E-06,999.8617866,0.200332957,20968053086716405149f6e783db23f9,1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6577,n2083,NA,ASV6577,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,midas_s_4859,above,rare,others,Unassigned,Unassigned,0.053963,46.453324,5,3,1578,3.00E-06,898.4395164,0.180011925,9f4885fd49fc46e1895e54379afc8306,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6579,n4414,NA,ASV6579,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,midas_s_70440,above,rare,others,Sugars/Proteins,C_cycle,0.05312,50.363814,9,16,6662,3.00E-06,1118.137359,0.224030727,49918832576ee06e9d2964d466546768,1.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ASV658,n2959,NA,ASV658,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,Unknown,above,intermediate,others,Sugars,C_cycle,0.358347,182.01983,5,10,28065,3.00E-06,1047.168036,0.209811268,092abc2a87578e4e981ad8612d23dc5d,0.000296723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV6580,n3061,NA,ASV6580,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_1166,Unknown,above,rare,others,Unassigned,Unassigned,0.047218,39.00941,3,1,0,3.00E-06,864.8948394,0.173290891,e705bf27f17bbcc487b8363e3e514bdb,1.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6581,n2473,NA,ASV6581,Bacteria,Desulfobacterota,Unknown,Unknown,Unknown,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.047218,34.631148,4,1,0,3.00E-06,574.5977379,0.115126776,5ff45eb9927ab79f04cc4cee0418a1ed,1.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6582,n4943,NA,ASV6582,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,midas_f_5033,midas_g_13219,midas_s_32630,above,rare,others,Unassigned,Unassigned,0.013491,9.266251,1,4,3052,3.00E-06,888.7312096,0.178066762,f1a832dea27c17969efbacdd25860054,1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6585,n1020,NA,ASV6585,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_4611,midas_g_26799,midas_s_32754,above,rare,others,Unassigned,Unassigned,0.040472,32.343651,4,4,12,3.00E-06,894.1339338,0.179149255,82bcf259628a5c2926797ac577bc0cc1,1.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6586,n1271,NA,ASV6586,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.015177,8.575763,4,16,31139,3.00E-06,1180.029811,0.236431539,fac8f82f94a26d856a9adced618ae73f,1.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6589,n4649,NA,ASV6589,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,midas_s_40015,above,rare,others,Sugars,C_cycle,0.05059,39.008277,10,1,0,3.00E-06,773.9094845,0.155061007,4e5323a3d3fbb034c880f581f10630fa,1.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV659,n602,NA,ASV659,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Unknown,above,intermediate,others,Unassigned,Unassigned,0.210793,128.918719,4,3,70,3.00E-06,903.3625238,0.180998302,a14ca9ae3e6380cb4641c2262695e47a,0.000266785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6590,n2790,NA,ASV6590,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,midas_g_3060,midas_s_26733,above,rare,others,Unassigned,Unassigned,0.03457,31.064976,9,6,3064,3.00E-06,1071.971244,0.214780854,9204e135e64d0ed7c4d2fa1989e0d790,1.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6591,n4593,NA,ASV6591,Bacteria,Patescibacteria,Gracilibacteria,midas_o_8167,midas_f_13350,midas_g_19200,Unknown,above,rare,others,Unassigned,Unassigned,0.042159,21.984379,4,2,0,3.00E-06,830.9906191,0.16649782,b98debd8e4fb02fc72b267c0f53acc74,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6595,n2227,NA,ASV6595,Bacteria,Chloroflexi,Anaerolineae,C10-SB1A,Amarolineaceae,Ca_Sarcinithrix,midas_s_1460,above,rare,others,Filamentous/Fermenter/Sugars,Foaming,0.01602,11.394893,17,64,1149,3.00E-06,1118.573085,0.22411803,a7de8afa5acebfb2292a3d3a3f56fcfb,1.34E-05,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ASV6596,n205,NA,ASV6596,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_2362,Ca_Berkiella,midas_s_21028,above,rare,others,Unassigned,Unassigned,0.025295,20.2951,1,4,2362,3.00E-06,865.992682,0.173510856,169aef59e1ff77f217d89f88ce8dd8a5,1.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6598,n1097,NA,ASV6598,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_65004,above,rare,others,Unassigned,Unassigned,0.021922,19.621622,4,23,17808,3.00E-06,1023.750177,0.20511925,b03b996c5d2b118b1cbc178254d82ba8,1.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV66,n75,NA,ASV66,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Plasticicumulans,midas_s_11214,below,abundant,others,Sugars/Lipids,C_cycle,0.184654,80.485103,13,5,2652,3.00E-06,944.0249596,0.189145454,de28f82e4c6b0983fffef3e92cc55731,0.001700022,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ASV6600,n2762,NA,ASV6600,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,midas_g_7755,Unknown,above,rare,others,Unassigned,Unassigned,0.025295,20.49608,11,27,6295,3.00E-06,1199.986018,0.240429977,562895b2b1ce7133021bb5b61508770c,1.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6607,n2967,NA,ASV6607,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_UCG-001,midas_s_41762,above,rare,others,Unassigned,Unassigned,0.026981,14.961339,4,4,0,3.00E-06,887.0573243,0.177731381,f4337864b147e106cd0652686b8d25d0,1.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6610,n4188,NA,ASV6610,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,midas_s_6333,above,rare,others,Filamentous/Sugars/Proteins,Foaming,0.023609,14.413642,5,6,5,3.00E-06,793.6567399,0.15901758,54cc38dc48bc8cbba98bdf1db7fc0ec5,1.38E-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
ASV6612,n2478,NA,ASV6612,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,Unknown,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.044688,30.854063,1,1,0,3.00E-06,784.6815662,0.157219308,5f431ef06e8e06ff309c738ed504c79b,1.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6615,n3227,NA,ASV6615,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,midas_s_39959,above,rare,others,Fermenter/Sugars,C_cycle,0.033727,23.478868,5,1,0,3.00E-06,783.6894715,0.157020531,7e3ef76a24f5efee86277896e28a18d3,1.40E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ASV6616,n2352,NA,ASV6616,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,midas_g_1498,midas_s_2561,above,rare,others,Unassigned,Unassigned,0.012648,7.529378,5,5,11,3.00E-06,856.403372,0.171589536,c8c537b421719a2c7a1d420a1080d913,1.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6617,n1840,NA,ASV6617,Bacteria,Planctomycetota,Planctomycetes,midas_o_1071,midas_f_65820,midas_g_85465,midas_s_85465,above,rare,others,Unassigned,Unassigned,0.019393,5.15984,11,31,10,3.00E-06,1152.559068,0.230927483,368ef45befaa9b2babc71c3142a0316e,1.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6619,n1391,NA,ASV6619,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,midas_g_21520,midas_s_21520,above,rare,others,Unassigned,Unassigned,0.016863,16.584615,10,47,1786,3.00E-06,1222.175782,0.244875933,8bf92f32d288b58710c6da58d9c51fd7,1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6620,n4441,NA,ASV6620,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,midas_g_5022,midas_s_7537,above,rare,others,Unassigned,Unassigned,0.022766,10.182024,5,2,0,3.00E-06,922.7370708,0.184880199,eabf73b3f6f63546409c16ada4b34650,1.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6621,n4492,NA,ASV6621,Bacteria,Myxococcota,bacteriap25,midas_o_5199,midas_f_33623,midas_g_47537,midas_s_47537,above,rare,others,Unassigned,Unassigned,0.016863,8.247243,4,30,40617,3.00E-06,1033.839032,0.20714066,043049b2470fa6dd03cad7a2c8ac07be,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6622,n3000,NA,ASV6622,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,midas_f_269,midas_g_7904,midas_s_36787,above,rare,others,Unassigned,Unassigned,0.032884,27.607568,4,14,8104,3.00E-06,1036.539356,0.207681698,7b7fa53401bc25e6a142bc1fba03c373,1.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV6624,n4783,NA,ASV6624,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,midas_s_29684,neutral,rare,others,Denitrifiers/Filamentous/Fermenter/Sugars/Proteins,N_remove,0.011804,9.686472,19,37,4268,3.00E-06,1119.731963,0.224350223,bdb922778afea6e104ba299da816ccea,1.30E-05,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
ASV6625,n4452,NA,ASV6625,Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,midas_f_23052,midas_g_49375,Unknown,above,rare,others,Unassigned,Unassigned,0.032884,20.066376,10,12,0,3.00E-06,1108.788673,0.222157618,7810ce5f9179eb395470fba2ef3fb7b2,1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
